Elmo txt chart ver 2.0

[File Properties]
Creation Time,2026-04-14 05:32:28
Last Updated,2026-04-14 05:32:28
Resolution,0.001
Sampling Time,0.001
Recording Time,5.001
Trigger Location Index,0

[Chart Properties]
No.,Name,X Linear,Dimension,Min X Scale,Max X Scale,Min Y Scale,Max Y Scale
1,Chart #1,True,1D,1.07659902693723,1.37682449270203,-564358.680457612,8690444.52773893

[Chart Data]
Display No.,X No.,Y No.,Z No.,X Unit,Y Unit,Color,Style,Width,Hex Display,X Hex Display,Z Hex Display,Zero Scale
1,1,2,0,sec,N/A,ff0000ff,Solid,TwoPoint,Dec,Dec,Dec,False
1,1,3,0,sec,N/A,ff007f00,Solid,TwoPoint,Dec,Dec,Dec,False
1,1,4,0,sec,N/A,ffff0000,Solid,TwoPoint,Dec,Dec,Dec,False

[Signal Names]
1,Time (sec),False
2,a01.Position Command (0x607A) [cnt],False
3,a01.Actual Position (0x6064) [cnt],False
4,a01.Target position [cnt],False

[Signals Data Group 1]
1,2,3,4,
1.947,8388608,8358125,8388608,
1.948,8388608,8359388,8388608,
1.949,8388608,8360528,8388608,
1.95,8388608,8361248,8388608,
1.951,8388608,8361635,8388608,
1.952,8388608,8361924,8388608,
1.953,8388608,8362309,8388608,
1.954,8388608,8362594,8388608,
1.955,8388608,8362462,8388608,
1.956,8388608,8361961,8388608,
1.957,8388608,8361666,8388608,
1.958,8388608,8361673,8388608,
1.959,8388608,8361836,8388608,
1.96,8388608,8362249,8388608,
1.961,8388608,8362863,8388608,
1.962,8388608,8363698,8388608,
1.963,8388608,8364797,8388608,
1.964,8388608,8366212,8388608,
1.965,8388608,8367902,8388608,
1.966,8388608,8369384,8388608,
1.967,8388608,8370759,8388608,
1.968,8388608,8372286,8388608,
1.969,8388608,8373632,8388608,
1.97,8388608,8374482,8388608,
1.971,8388608,8374857,8388608,
1.972,8388608,8374803,8388608,
1.973,8388608,8374602,8388608,
1.974,8388608,8374515,8388608,
1.975,8388608,8374696,8388608,
1.976,8388608,8374972,8388608,
1.977,8388608,8375109,8388608,
1.978,8388608,8375308,8388608,
1.979,8388608,8375918,8388608,
1.98,8388608,8376925,8388608,
1.981,8388608,8378020,8388608,
1.982,8388608,8378962,8388608,
1.983,8388608,8379837,8388608,
1.984,8388608,8380472,8388608,
1.985,8388608,8381067,8388608,
1.986,8388608,8381547,8388608,
1.987,8388608,8381824,8388608,
1.988,8388608,8381875,8388608,
1.989,8388608,8381671,8388608,
1.99,8388608,8381617,8388608,
1.991,8388608,8381837,8388608,
1.992,8388608,8382001,8388608,
1.993,8388608,8382114,8388608,
1.994,8388608,8382307,8388608,
1.995,8388608,8382503,8388608,
1.996,8388608,8383037,8388608,
1.997,8388608,8384072,8388608,
1.998,8388608,8384968,8388608,
1.999,8388608,8385786,8388608,
2,8388608,8386518,8388608,
2.001,8388608,8387255,8388608,
2.002,8388608,8387781,8388608,
2.003,8388608,8388151,8388608,
2.004,8388600,8388260,8388599.845,
2.005,8388543,8387921,8388542.76,
2.006,8388388,8387512,8388387.815,
2.007,8388086,8387302,8388086.08,
2.008,8387589,8387357,8387588.625,
2.009,8386847,8387322,8386846.52,
2.01,8385811,8387376,8385810.835,
2.011,8384433,8387466,8384432.64,
2.012,8382663,8387573,8382663.005,
2.013,8380453,8388083,8380453,
2.014,8377754,8388632,8377753.695,
2.015,8374516,8389066,8374516.16,
2.016,8370691,8389090,8370691.465,
2.017,8366231,8388901,8366230.68,
2.018,8361085,8388857,8361084.875,
2.019,8355205,8388417,8355205.12,
2.02,8348542,8387554,8348542.485,
2.021,8341048,8385899,8341048.04,
2.022,8332673,8383349,8332672.855,
2.023,8323368,8380483,8323368,
2.024,8313085,8377462,8313084.545,
2.025,8301774,8374069,8301773.56,
2.026,8289386,8370291,8289386.115,
2.027,8275873,8365803,8275873.28,
2.028,8261186,8360695,8261186.125,
2.029,8245276,8354909,8245275.72,
2.03,8228093,8348315,8228093.135,
2.031,8209589,8340526,8209589.44,
2.032,8189716,8331319,8189715.705,
2.033,8168423,8320414,8168423,
2.034,8145662,8307819,8145662.395,
2.035,8121386,8293322,8121385.82763626,
2.036,8095584,8276786,8095584.26576692,
2.037,8068303,8258109,8068302.6783016,
2.038,8039590,8237198,8039589.9952403,
2.039,8009495,8213820,8009495.14658302,
2.04,7978067,8188189,7978067.06232976,
2.041,7945355,8160178,7945354.67248052,
2.042,7911407,8130245,7911406.90703531,
2.043,7876273,8098340,7876272.69599411,
2.044,7840001,8064584,7840000.96935693,
2.045,7802641,8028737,7802640.65712377,
2.046,7764241,7990890,7764240.68929463,
2.047,7724850,7950961,7724849.99586952,
2.048,7684518,7909340,7684517.50684842,
2.049,7643292,7866478,7643292.15223134,
2.05,7601223,7822047,7601222.86201829,
2.051,7558359,7776700,7558358.56620925,
2.052,7514748,7730243,7514748.19480424,
2.053,7470441,7682837,7470440.67780324,
2.054,7425485,7634746,7425484.94520627,
2.055,7379930,7586263,7379929.92701331,
2.056,7333825,7537391,7333824.55322438,
2.057,7287218,7488088,7287217.75383946,
2.058,7240158,7438501,7240158.45885857,
2.059,7192696,7388675,7192695.5982817,
2.06,7144878,7339126,7144878.10210884,
2.061,7096755,7289268,7096754.90034001,
2.062,7048375,7238881,7048374.9229752,
2.063,6999787,7188549,6999787.10001441,
2.064,6951040,7138201,6951040.36145763,
2.065,6902184,7088134,6902183.63730488,
2.066,6853266,7038487,6853265.85755615,
2.067,6804332,6989419,6804332.48166639,
2.068,6755399,6940934,6755398.98166639,
2.069,6706465,6893327,6706465.48166639,
2.07,6657532,6845592,6657531.98166639,
2.071,6608598,6798102,6608598.48166639,
2.072,6559665,6750769,6559664.98166639,
2.073,6510731,6703687,6510731.48166639,
2.074,6461798,6657144,6461797.98166639,
2.075,6412864,6611177,6412864.48166639,
2.076,6363931,6564645,6363930.98166639,
2.077,6314997,6518034,6314997.48166639,
2.078,6266064,6472002,6266063.98166639,
2.079,6217130,6425878,6217130.48166639,
2.08,6168197,6380373,6168196.98166639,
2.081,6119263,6334934,6119263.48166639,
2.082,6070330,6289153,6070329.98166639,
2.083,6021396,6243229,6021396.48166639,
2.084,5972463,6197232,5972462.98166639,
2.085,5923529,6150887,5923529.48166639,
2.086,5874596,6104344,5874595.98166639,
2.087,5825662,6057424,5825662.48166639,
2.088,5776729,6010082,5776728.98166639,
2.089,5727795,5962304,5727795.48166639,
2.09,5678862,5914127,5678861.98166639,
2.091,5629928,5865646,5629928.48166639,
2.092,5580995,5817470,5580994.98166639,
2.093,5532061,5768716,5532061.48166639,
2.094,5483128,5719364,5483127.98166639,
2.095,5434194,5669727,5434194.48166639,
2.096,5385261,5619492,5385260.98166639,
2.097,5336327,5568899,5336327.48166639,
2.098,5287394,5518112,5287393.98166639,
2.099,5238460,5467466,5238460.48166639,
2.1,5189527,5417412,5189526.98166639,
2.101,5140593,5367447,5140593.48166639,
2.102,5091660,5317951,5091659.98166639,
2.103,5042726,5268292,5042726.48166639,
2.104,4993793,5219007,4993792.98166639,
2.105,4944859,5169564,4944859.48166639,
2.106,4895926,5119906,4895925.98166639,
2.107,4846992,5070884,4846992.48166639,
2.108,4798059,5022349,4798058.98166639,
2.109,4749125,4974034,4749125.48166639,
2.11,4700192,4926056,4700191.98166639,
2.111,4651258,4878374,4651258.48166639,
2.112,4602325,4830961,4602324.98166639,
2.113,4553391,4784005,4553391.48166639,
2.114,4504458,4737256,4504457.98166639,
2.115,4455524,4690340,4455524.48166639,
2.116,4406591,4643320,4406590.98166639,
2.117,4357657,4596100,4357657.48166639,
2.118,4308724,4548391,4308723.98166639,
2.119,4259790,4499996,4259790.48166639,
2.12,4210857,4451397,4210856.98166639,
2.121,4161923,4401955,4161923.48166639,
2.122,4112990,4352411,4112989.98166639,
2.123,4064056,4302851,4064056.48166639,
2.124,4015123,4253037,4015122.98166639,
2.125,3966189,4203189,3966189.48166639,
2.126,3917256,4153285,3917255.98166639,
2.127,3868322,4103153,3868322.48166639,
2.128,3819389,4053123,3819388.98166639,
2.129,3770455,4002887,3770455.48166639,
2.13,3721522,3952494,3721521.98166639,
2.131,3672588,3902103,3672588.48166639,
2.132,3623655,3851942,3623654.98166639,
2.133,3574721,3801721,3574721.48166639,
2.134,3525788,3751357,3525787.98166639,
2.135,3476854,3701600,3476854.48166639,
2.136,3427921,3651922,3427920.98166639,
2.137,3378987,3602481,3378987.48166639,
2.138,3330054,3553382,3330053.98166639,
2.139,3281120,3504637,3281120.48166639,
2.14,3232187,3456385,3232186.98166639,
2.141,3183253,3408159,3183253.48166639,
2.142,3134320,3360420,3134319.98166639,
2.143,3085386,3312874,3085386.48166639,
2.144,3036453,3265566,3036452.98166639,
2.145,2987519,3218395,2987519.48166639,
2.146,2938586,3171392,2938585.98166639,
2.147,2889652,3124840,2889652.48166639,
2.148,2840719,3078636,2840718.98166639,
2.149,2791785,3032338,2791785.48166639,
2.15,2742852,2985889,2742851.98166639,
2.151,2693918,2938993,2693918.48166639,
2.152,2644985,2891743,2644984.98166639,
2.153,2596051,2844178,2596051.48166639,
2.154,2547118,2795996,2547117.98166639,
2.155,2498184,2747915,2498184.48166639,
2.156,2449251,2699590,2449250.98166639,
2.157,2400317,2651130,2400317.48166639,
2.158,2351384,2602285,2351383.98166639,
2.159,2302450,2552991,2302450.48166639,
2.16,2253517,2503101,2253516.98166639,
2.161,2204583,2452568,2204583.48166639,
2.162,2155650,2401542,2155649.98166639,
2.163,2106716,2349574,2106716.48166639,
2.164,2057783,2297597,2057782.98166639,
2.165,2008849,2245926,2008849.48166639,
2.166,1959916,2194026,1959915.98166639,
2.167,1910982,2142732,1910982.48166639,
2.168,1862049,2091524,1862048.98166639,
2.169,1813115,2040296,1813115.48166639,
2.17,1764182,1989390,1764181.98166639,
2.171,1715248,1938726,1715248.48166639,
2.172,1666315,1888719,1666314.98166639,
2.173,1617381,1839262,1617381.48166639,
2.174,1568448,1790077,1568447.98166639,
2.175,1519516,1741172,1519516.00199339,
2.176,1470613,1692478,1470612.61699465,
2.177,1421786,1644410,1421786.11399649,
2.178,1373085,1596721,1373085.4229989,
2.179,1324559,1549313,1324559.47400189,
2.18,1276257,1502457,1276257.19700544,
2.181,1228228,1456164,1228227.52200957,
2.182,1180519,1409947,1180519.37901427,
2.183,1133182,1363658,1133181.69801954,
2.184,1086263,1317262,1086263.40902539,
2.185,1039813,1270458,1039813.4420318,
2.186,993881,1223529,993880.727038792,
2.187,948514,1176524,948514.194046354,
2.188,903763,1129751,903762.773054487,
2.189,859675,1083097,859675.394063192,
2.19,816301,1036138,816300.987072471,
2.191,773688,988973,773688.48208232,
2.192,731887,942053,731886.809092742,
2.193,690945,895206,690944.898103737,
2.194,650912,848343,650911.679115304,
2.195,611836,802057,611836.082127443,
2.196,573767,756010,573767.037140153,
2.197,536753,710119,536753.474153437,
2.198,500844,664806,500844.323167292,
2.199,466089,620301,466088.51418172,
2.2,432535,577084,432534.97719672,
2.201,400233,535612,400232.642212292,
2.202,369230,495649,369230.439228437,
2.203,339577,457237,339577.298245153,
2.204,311322,420643,311322.149262442,
2.205,284514,385928,284513.922280303,
2.206,259202,353283,259201.547298736,
2.207,235420,322000,235420.086898127,
2.208,213140,292829,213139.627713547,
2.209,192311,265842,192311.242124375,
2.21,172886,240910,172886.000130611,
2.211,154815,218206,154814.971732253,
2.212,138049,196974,138049.226929304,
2.213,122540,178309,122539.835721762,
2.214,108238,161629,108237.868109628,
2.215,95094,146348,95094.3940929007,
2.216,83060,132693,83060.4836715814,
2.217,72087,120657,72087.2068456691,
2.218,62126,110410,62125.633615165,
2.219,53127,101655,53126.8339800676,
2.22,45042,93585,45041.8779403782,
2.221,37822,86051,37821.8354960959,
2.222,31418,78958,31417.7766472213,
2.223,25781,72333,25780.7713937545,
2.224,20862,66318,20861.889735695,
2.225,16612,60995,16612.201673043,
2.226,12983,56484,12982.7772057988,
2.227,9925,52437,9924.68633396178,
2.228,7389,49087,7388.99905753229,
2.229,5327,46437,5326.78537651058,
2.23,3689,44537,3689.11529089604,
2.231,2427,43274,2427.05880068894,
2.232,1492,42536,1491.68590588961,
2.233,834,42135,834.066606497392,
2.234,405,41939,405.270902512595,
2.235,156,41996,156.368793935515,
2.236,38,41717,38.4302807655185,
2.237,3,41083,2.52536300383508,
2.238,0,39992,0,
2.239,0,38347,0,
2.24,0,36526,0,
2.241,0,34545,0,
2.242,0,32699,0,
2.243,0,31120,0,
2.244,0,29857,0,
2.245,0,28972,0,
2.246,0,28595,0,
2.247,0,28911,0,
2.248,0,29211,0,
2.249,0,29196,0,
2.25,0,29146,0,
2.251,0,29007,0,
2.252,0,28788,0,
2.253,0,28264,0,
2.254,0,27399,0,
2.255,0,26266,0,
2.256,0,24687,0,
2.257,0,22926,0,
2.258,0,21298,0,
2.259,0,19659,0,
2.26,0,18250,0,
2.261,0,16908,0,
2.262,0,15770,0,
2.263,0,15066,0,
2.264,0,14761,0,
2.265,0,14804,0,
2.266,0,14748,0,
2.267,0,14740,0,
2.268,0,14689,0,
2.269,0,14497,0,
2.27,0,14101,0,
2.271,0,13286,0,
2.272,0,11971,0,
2.273,0,10371,0,
2.274,0,8713,0,
2.275,0,7301,0,
2.276,0,5966,0,
2.277,0,4615,0,
2.278,0,3440,0,
2.279,0,2828,0,
2.28,0,2901,0,
2.281,0,3040,0,
2.282,0,3072,0,
2.283,0,2970,0,
2.284,0,2721,0,
2.285,0,2525,0,
2.286,0,2479,0,
2.287,0,2437,0,
2.288,0,2325,0,
2.289,0,2061,0,
2.29,0,1629,0,
2.291,0,1379,0,
2.292,0,1165,0,
2.293,0,970,0,
2.294,8,732,8.155,
2.295,65,767,65.24,
2.296,220,984,220.185,
2.297,522,1154,521.92,
2.298,1019,1253,1019.375,
2.299,1761,1220,1761.48,
2.3,2797,1168,2797.165,
2.301,4175,1300,4175.36,
2.302,5945,1277,5944.995,
2.303,8155,1034,8155,
2.304,10854,701,10854.305,
2.305,14092,221,14091.84,
2.306,17917,-187,17916.535,
2.307,22377,-153,22377.32,
2.308,27523,257,27523.125,
2.309,33403,579,33402.88,
2.31,40066,1070,40065.515,
2.311,47560,1885,47559.96,
2.312,55935,3081,55935.145,
2.313,65240,4925,65240,
2.314,75523,7510,75523.455,
2.315,86834,10794,86834.44,
2.316,99222,14933,99221.885,
2.317,112735,19868,112734.72,
2.318,127422,25628,127421.875,
2.319,143332,32356,143332.28,
2.32,160515,39967,160514.865,
2.321,179019,48628,179018.56,
2.322,198892,58131,198892.295,
2.323,220185,68954,220185,
2.324,242946,81915,242945.605,
2.325,267222,96315,267222.172363737,
2.326,293024,112395,293023.734233077,
2.327,320305,130536,320305.321698397,
2.328,349018,150787,349018.004759697,
2.329,379113,173303,379112.853416976,
2.33,410541,198687,410540.937670235,
2.331,443253,226451,443253.327519474,
2.332,477201,256756,477201.092964692,
2.333,512335,289255,512335.304005891,
2.334,548607,323610,548607.030643069,
2.335,585967,359591,585967.342876226,
2.336,624367,397088,624367.310705364,
2.337,663758,436255,663758.004130481,
2.338,704090,476549,704090.493151577,
2.339,745316,518401,745315.847768654,
2.34,787385,562009,787385.13798171,
2.341,830249,606599,830249.433790746,
2.342,873860,651963,873859.805195761,
2.343,918167,698235,918167.322196756,
2.344,963123,745477,963123.054793731,
2.345,1008678,792883,1008678.07298669,
2.346,1054783,839958,1054783.44677562,
2.347,1101390,887474,1101390.24616053,
2.348,1148450,935256,1148449.54114143,
2.349,1195912,983323,1195912.4017183,
2.35,1243730,1031814,1243729.89789115,
2.351,1291853,1080600,1291853.09965999,
2.352,1340233,1129566,1340233.0770248,
2.353,1388821,1178728,1388820.89998559,
2.354,1437568,1228718,1437567.63854236,
2.355,1486424,1279175,1486424.36269512,
2.356,1535342,1329597,1535342.14244385,
2.357,1584276,1380242,1584275.51833361,
2.358,1633209,1430605,1633209.01833361,
2.359,1682143,1480690,1682142.51833361,
2.36,1731076,1530965,1731076.01833361,
2.361,1780010,1581161,1780009.51833361,
2.362,1828943,1631549,1828943.01833361,
2.363,1877877,1681789,1877876.51833361,
2.364,1926810,1732309,1926810.01833361,
2.365,1975744,1782760,1975743.51833361,
2.366,2024677,1832770,2024677.01833361,
2.367,2073611,1882327,2073610.51833361,
2.368,2122544,1931248,2122544.01833361,
2.369,2171478,1979541,2171477.51833361,
2.37,2220411,2027303,2220411.01833361,
2.371,2269345,2074474,2269344.51833361,
2.372,2318278,2120901,2318278.01833361,
2.373,2367212,2166505,2367211.51833361,
2.374,2416145,2212586,2416145.01833361,
2.375,2465079,2258309,2465078.51833361,
2.376,2514012,2303836,2514012.01833361,
2.377,2562946,2349338,2562945.51833361,
2.378,2611879,2394768,2611879.01833361,
2.379,2660813,2439983,2660812.51833361,
2.38,2709746,2484447,2709746.01833361,
2.381,2758680,2528425,2758679.51833361,
2.382,2807613,2572634,2807613.01833361,
2.383,2856547,2617517,2856546.51833361,
2.384,2905480,2663158,2905480.01833361,
2.385,2954414,2708940,2954413.51833361,
2.386,3003347,2755227,3003347.01833361,
2.387,3052281,2802335,3052280.51833361,
2.388,3101214,2850573,3101214.01833361,
2.389,3150148,2899418,3150147.51833361,
2.39,3199081,2948611,3199081.01833361,
2.391,3248015,2998276,3248014.51833361,
2.392,3296948,3048567,3296948.01833361,
2.393,3345882,3099083,3345881.51833361,
2.394,3394815,3150140,3394815.01833361,
2.395,3443749,3201286,3443748.51833361,
2.396,3492682,3252681,3492682.01833361,
2.397,3541616,3304129,3541615.51833361,
2.398,3590549,3356270,3590549.01833361,
2.399,3639483,3408156,3639482.51833361,
2.4,3688416,3459486,3688416.01833361,
2.401,3737350,3510993,3737349.51833361,
2.402,3786283,3562399,3786283.01833361,
2.403,3835217,3613634,3835216.51833361,
2.404,3884150,3664294,3884150.01833361,
2.405,3933084,3714742,3933083.51833361,
2.406,3982017,3764757,3982017.01833361,
2.407,4030951,3814211,4030950.51833361,
2.408,4079884,3863183,4079884.01833361,
2.409,4128818,3911477,4128817.51833361,
2.41,4177751,3959077,4177751.01833361,
2.411,4226685,4005942,4226684.51833361,
2.412,4275618,4052297,4275618.01833361,
2.413,4324552,4098223,4324551.51833361,
2.414,4373485,4143731,4373485.01833361,
2.415,4422419,4188962,4422418.51833361,
2.416,4471352,4234686,4471352.01833361,
2.417,4520286,4280315,4520285.51833361,
2.418,4569219,4326618,4569219.01833361,
2.419,4618153,4373487,4618152.51833361,
2.42,4667086,4420976,4667086.01833361,
2.421,4716020,4469197,4716019.51833361,
2.422,4764953,4517855,4764953.01833361,
2.423,4813887,4567083,4813886.51833361,
2.424,4862820,4616589,4862820.01833361,
2.425,4911754,4666428,4911753.51833361,
2.426,4960687,4716291,4960687.01833361,
2.427,5009621,4766677,5009620.51833361,
2.428,5058554,4817346,5058554.01833361,
2.429,5107488,4868271,5107487.51833361,
2.43,5156421,4920021,5156421.01833361,
2.431,5205355,4972312,5205354.51833361,
2.432,5254288,5024546,5254288.01833361,
2.433,5303222,5077005,5303221.51833361,
2.434,5352155,5129015,5352155.01833361,
2.435,5401089,5180442,5401088.51833361,
2.436,5450022,5231451,5450022.01833361,
2.437,5498956,5281636,5498955.51833361,
2.438,5547889,5331027,5547889.01833361,
2.439,5596823,5379738,5596822.51833361,
2.44,5645756,5427975,5645756.01833361,
2.441,5694690,5475901,5694689.51833361,
2.442,5743623,5523531,5743623.01833361,
2.443,5792557,5570642,5792556.51833361,
2.444,5841490,5617322,5841490.01833361,
2.445,5890424,5663679,5890423.51833361,
2.446,5939357,5709521,5939357.01833361,
2.447,5988291,5754621,5988290.51833361,
2.448,6037224,5799885,6037224.01833361,
2.449,6086158,5845044,6086157.51833361,
2.45,6135091,5890889,6135091.01833361,
2.451,6184025,5936487,6184024.51833361,
2.452,6232958,5982362,6232958.01833361,
2.453,6281892,6029048,6281891.51833361,
2.454,6330825,6075955,6330825.01833361,
2.455,6379759,6124039,6379758.51833361,
2.456,6428692,6173037,6428692.01833361,
2.457,6477626,6222947,6477625.51833361,
2.458,6526559,6273237,6526559.01833361,
2.459,6575493,6324264,6575492.51833361,
2.46,6624426,6375157,6624426.01833361,
2.461,6673360,6426317,6673359.51833361,
2.462,6722293,6477810,6722293.01833361,
2.463,6771227,6529603,6771226.51833361,
2.464,6820160,6581525,6820160.01833361,
2.465,6869092,6633751,6869091.99800661,
2.466,6917995,6685779,6917995.38300535,
2.467,6966822,6737741,6966821.88600351,
2.468,7015523,6789509,7015522.5770011,
2.469,7064049,6841131,7064048.52599811,
2.47,7112351,6892225,7112350.80299456,
2.471,7160380,6942807,7160380.47799043,
2.472,7208089,6992779,7208088.62098573,
2.473,7255426,7042082,7255426.30198046,
2.474,7302345,7090869,7302344.59097461,
2.475,7348795,7139053,7348794.5579682,
2.476,7394727,7186926,7394727.27296121,
2.477,7440094,7234356,7440093.80595365,
2.478,7484845,7281537,7484845.22694551,
2.479,7528933,7327701,7528932.60593681,
2.48,7572307,7373425,7572307.01292753,
2.481,7614920,7418008,7614919.51791768,
2.482,7656721,7462130,7656721.19090726,
2.483,7697663,7504923,7697663.10189626,
2.484,7737696,7547187,7737696.3208847,
2.485,7776772,7589401,7776771.91787256,
2.486,7814841,7630432,7814840.96285985,
2.487,7851855,7671275,7851854.52584656,
2.488,7887764,7711904,7887763.67683271,
2.489,7922519,7752139,7922519.48581828,
2.49,7956073,7791859,7956073.02280328,
2.491,7988375,7831117,7988375.35778771,
2.492,8019378,7869676,8019377.56077156,
2.493,8049031,7906798,8049030.70175485,
2.494,8077286,7943038,8077285.85073756,
2.495,8104094,7978143,8104094.0777197,
2.496,8129406,8011801,8129406.45270126,
2.497,8153188,8044638,8153187.91310187,
2.498,8175468,8076255,8175468.37228645,
2.499,8196297,8106591,8196296.75787562,
2.5,8215722,8135102,8215721.99986939,
2.501,8233793,8162182,8233793.02826775,
2.502,8250559,8187261,8250558.77307069,
2.503,8266068,8210496,8266068.16427824,
2.504,8280370,8232081,8280370.13189037,
2.505,8293514,8251382,8293513.6059071,
2.506,8305548,8268934,8305547.51632842,
2.507,8316521,8284416,8316520.79315433,
2.508,8326482,8297989,8326482.36638483,
2.509,8335481,8309858,8335481.16601993,
2.51,8343566,8320186,8343566.12205962,
2.511,8350786,8329196,8350786.1645039,
2.512,8357190,8336841,8357190.22335278,
2.513,8362827,8343488,8362827.22860624,
2.514,8367746,8349431,8367746.1102643,
2.515,8371996,8354449,8371995.79832696,
2.516,8375625,8358428,8375625.2227942,
2.517,8378683,8360965,8378683.31366604,
2.518,8381219,8362501,8381219.00094247,
2.519,8383281,8363471,8383281.21462349,
2.52,8384919,8363667,8384918.8847091,
2.521,8386181,8363173,8386180.94119931,
2.522,8387116,8362211,8387116.31409411,
2.523,8387774,8361251,8387773.9333935,
2.524,8388203,8360347,8388202.72909749,
2.525,8388452,8359383,8388451.63120606,
2.526,8388570,8358586,8388569.56971923,
2.527,8388605,8358157,8388605.474637,
2.528,8388608,8358315,8388608,
2.529,8388608,8358919,8388608,
2.53,8388608,8359726,8388608,
2.531,8388608,8360720,8388608,
2.532,8388608,8361444,8388608,
2.533,8388608,8361835,8388608,
2.534,8388608,8361981,8388608,
2.535,8388608,8362032,8388608,
2.536,8388608,8361982,8388608,
2.537,8388608,8361770,8388608,
2.538,8388608,8361330,8388608,
2.539,8388608,8360785,8388608,
2.54,8388608,8360283,8388608,
2.541,8388608,8360199,8388608,
2.542,8388608,8360335,8388608,
2.543,8388608,8360441,8388608,
2.544,8388608,8360724,8388608,
2.545,8388608,8361215,8388608,
2.546,8388608,8362026,8388608,
2.547,8388608,8363154,8388608,
2.548,8388608,8364796,8388608,
2.549,8388608,8366559,8388608,
2.55,8388608,8368288,8388608,
2.551,8388608,8369614,8388608,
2.552,8388608,8370585,8388608,
2.553,8388608,8371276,8388608,
2.554,8388608,8371609,8388608,
2.555,8388608,8371487,8388608,
2.556,8388608,8371331,8388608,
2.557,8388608,8371541,8388608,
2.558,8388608,8371723,8388608,
2.559,8388608,8371749,8388608,
2.56,8388608,8371792,8388608,
2.561,8388608,8372051,8388608,
2.562,8388608,8372815,8388608,
2.563,8388608,8373889,8388608,
2.564,8388608,8375204,8388608,
2.565,8388608,8376952,8388608,
2.566,8388608,8378547,8388608,
2.567,8388608,8379932,8388608,
2.568,8388608,8381160,8388608,
2.569,8388608,8382249,8388608,
2.57,8388608,8382818,8388608,
2.571,8388608,8383081,8388608,
2.572,8388608,8383059,8388608,
2.573,8388608,8382977,8388608,
2.574,8388608,8382986,8388608,
2.575,8388608,8382899,8388608,
2.576,8388608,8383134,8388608,
2.577,8388608,8383548,8388608,
2.578,8388608,8384029,8388608,
2.579,8388608,8384556,8388608,
2.58,8388608,8385375,8388608,
2.581,8388608,8386481,8388608,
2.582,8388608,8387551,8388608,
2.583,8388608,8388452,8388608,
2.584,8388600,8389091,8388599.845,
2.585,8388543,8389622,8388542.76,
2.586,8388388,8389905,8388387.815,
2.587,8388086,8389696,8388086.08,
2.588,8387589,8389035,8387588.625,
2.589,8386847,8388367,8386846.52,
2.59,8385811,8387857,8385810.835,
2.591,8384433,8387471,8384432.64,
2.592,8382663,8387241,8382663.005,
2.593,8380453,8387282,8380453,
2.594,8377754,8387251,8377753.695,
2.595,8374516,8387361,8374516.16,
2.596,8370691,8387825,8370691.465,
2.597,8366231,8388469,8366230.68,
2.598,8361085,8388783,8361084.875,
2.599,8355205,8388536,8355205.12,
2.6,8348542,8387720,8348542.485,
2.601,8341048,8386493,8341048.04,
2.602,8332673,8385162,8332672.855,
2.603,8323368,8383280,8323368,
2.604,8313085,8380369,8313084.545,
2.605,8301774,8376547,8301773.56,
2.606,8289386,8371809,8289386.115,
2.607,8275873,8366260,8275873.28,
2.608,8261186,8360048,8261186.125,
2.609,8245276,8352777,8245275.72,
2.61,8228093,8344295,8228093.135,
2.611,8209589,8334491,8209589.44,
2.612,8189716,8323355,8189715.705,
2.613,8168423,8311193,8168423,
2.614,8145662,8298241,8145662.395,
2.615,8121386,8283791,8121385.82763626,
2.616,8095584,8267414,8095584.26576692,
2.617,8068303,8249075,8068302.6783016,
2.618,8039590,8229192,8039589.9952403,
2.619,8009495,8207237,8009495.14658302,
2.62,7978067,8183272,7978067.06232976,
2.621,7945355,8157116,7945354.67248052,
2.622,7911407,8128299,7911406.90703531,
2.623,7876273,8097351,7876272.69599411,
2.624,7840001,8064263,7840000.96935693,
2.625,7802641,8029013,7802640.65712377,
2.626,7764241,7991866,7764240.68929463,
2.627,7724850,7952463,7724849.99586952,
2.628,7684518,7911592,7684517.50684842,
2.629,7643292,7868903,7643292.15223134,
2.63,7601223,7824544,7601222.86201829,
2.631,7558359,7778488,7558358.56620925,
2.632,7514748,7731242,7514748.19480424,
2.633,7470441,7683042,7470440.67780324,
2.634,7425485,7633754,7425484.94520627,
2.635,7379930,7584052,7379929.92701331,
2.636,7333825,7534003,7333824.55322438,
2.637,7287218,7484051,7287217.75383946,
2.638,7240158,7434649,7240158.45885857,
2.639,7192696,7385471,7192695.5982817,
2.64,7144878,7336600,7144878.10210884,
2.641,7096755,7287546,7096754.90034001,
2.642,7048375,7238434,7048374.9229752,
2.643,6999787,7189391,6999787.10001441,
2.644,6951040,7140720,6951040.36145763,
2.645,6902184,7092295,6902183.63730488,
2.646,6853266,7043847,6853265.85755615,
2.647,6804332,6995589,6804332.48166639,
2.648,6755399,6947831,6755398.98166639,
2.649,6706465,6900331,6706465.48166639,
2.65,6657532,6853154,6657531.98166639,
2.651,6608598,6806549,6608598.48166639,
2.652,6559665,6760270,6559664.98166639,
2.653,6510731,6713895,6510731.48166639,
2.654,6461798,6667524,6461797.98166639,
2.655,6412864,6620497,6412864.48166639,
2.656,6363931,6572983,6363930.98166639,
2.657,6314997,6525330,6314997.48166639,
2.658,6266064,6477882,6266063.98166639,
